Datetime,Open,High,Low,Close,Adj Close,Volume
2021-09-03 22:00:00+01:00,1.661329984664917,1.661329984664917,1.661329984664917,1.661329984664917,1.661329984664917,0
2021-09-03 22:05:00+01:00,1.661329984664917,1.661329984664917,1.661329984664917,1.661329984664917,1.661329984664917,0
2021-09-03 22:10:00+01:00,1.661329984664917,1.661329984664917,1.661329984664917,1.661329984664917,1.661329984664917,0
2021-09-03 22:15:00+01:00,1.661329984664917,1.661329984664917,1.661329984664917,1.661329984664917,1.661329984664917,0
2021-09-03 22:20:00+01:00,1.661329984664917,1.661329984664917,1.661329984664917,1.661329984664917,1.661329984664917,0
2021-09-03 22:25:00+01:00,1.661329984664917,1.661329984664917,1.661329984664917,1.661329984664917,1.661329984664917,0
2021-09-06 00:00:00+01:00,1.6611599922180176,1.661270022392273,1.6606500148773193,1.6608200073242188,1.6608200073242188,0
2021-09-06 00:05:00+01:00,1.6609899997711182,1.6611299514770508,1.6602699756622314,1.6608599424362183,1.6608599424362183,0
2021-09-06 00:10:00+01:00,1.6609200239181519,1.661329984664917,1.6604100465774536,1.6612299680709839,1.6612299680709839,0
2021-09-06 00:15:00+01:00,1.6612399816513062,1.6617900133132935,1.6608999967575073,1.6615999937057495,1.6615999937057495,0
2021-09-06 00:20:00+01:00,1.6616499423980713,1.6616899967193604,1.6611599922180176,1.6616300344467163,1.6616300344467163,0
2021-09-06 00:25:00+01:00,1.6615400314331055,1.6617200374603271,1.6611599922180176,1.6614500284194946,1.6614500284194946,0
2021-09-06 00:30:00+01:00,1.66156005859375,1.6619600057601929,1.6606600284576416,1.661769986152649,1.661769986152649,0
2021-09-06 00:35:00+01:00,1.661769986152649,1.6620099544525146,1.6612000465393066,1.6619600057601929,1.6619600057601929,0
2021-09-06 00:40:00+01:00,1.6620099544525146,1.6620099544525146,1.661139965057373,1.6614500284194946,1.6614500284194946,0
2021-09-06 00:45:00+01:00,1.6614400148391724,1.661910057067871,1.660979986190796,1.6618800163269043,1.6618800163269043,0
2021-09-06 00:50:00+01:00,1.6618800163269043,1.662160038948059,1.6614199876785278,1.6619800329208374,1.6619800329208374,0
2021-09-06 00:55:00+01:00,1.6618900299072266,1.6622600555419922,1.661620020866394,1.6622099876403809,1.6622099876403809,0
2021-09-06 01:00:00+01:00,1.6621899604797363,1.6624699831008911,1.661579966545105,1.6619499921798706,1.6619499921798706,0
2021-09-06 01:05:00+01:00,1.6619600057601929,1.6622300148010254,1.6614099740982056,1.6618399620056152,1.6618399620056152,0
2021-09-06 01:10:00+01:00,1.661829948425293,1.6620899438858032,1.6609699726104736,1.6616499423980713,1.6616499423980713,0
2021-09-06 01:15:00+01:00,1.6618000268936157,1.6619199514389038,1.6612499952316284,1.661810040473938,1.661810040473938,0
2021-09-06 01:20:00+01:00,1.6618900299072266,1.6619499921798706,1.661270022392273,1.6617900133132935,1.6617900133132935,0
2021-09-06 01:25:00+01:00,1.6617799997329712,1.6622099876403809,1.6610900163650513,1.6620500087738037,1.6620500087738037,0
2021-09-06 01:30:00+01:00,1.6621400117874146,1.662619948387146,1.661579966545105,1.6622799634933472,1.6622799634933472,0
2021-09-06 01:35:00+01:00,1.6622799634933472,1.6622999906539917,1.6614899635314941,1.6622400283813477,1.6622400283813477,0
2021-09-06 01:40:00+01:00,1.6622300148010254,1.6623599529266357,1.6617300510406494,1.6622400283813477,1.6622400283813477,0
2021-09-06 01:45:00+01:00,1.6621500253677368,1.6624200344085693,1.6614199876785278,1.6623899936676025,1.6623899936676025,0
2021-09-06 01:50:00+01:00,1.6624000072479248,1.6624000072479248,1.6612800359725952,1.66156005859375,1.66156005859375,0
2021-09-06 01:55:00+01:00,1.6615500450134277,1.66211998462677,1.661180019378662,1.6620899438858032,1.6620899438858032,0
2021-09-06 02:00:00+01:00,1.6620999574661255,1.6625299453735352,1.6615899801254272,1.662350058555603,1.662350058555603,0
2021-09-06 02:05:00+01:00,1.6622600555419922,1.6626499891281128,1.6620099544525146,1.6625699996948242,1.6625699996948242,0
2021-09-06 02:10:00+01:00,1.6626499891281128,1.6629300117492676,1.662160038948059,1.6627000570297241,1.6627000570297241,0
2021-09-06 02:15:00+01:00,1.6627000570297241,1.663699984550476,1.6625299453735352,1.6636799573898315,1.6636799573898315,0
2021-09-06 02:20:00+01:00,1.6636699438095093,1.6636799573898315,1.6628799438476562,1.6633599996566772,1.6633599996566772,0
2021-09-06 02:25:00+01:00,1.6634299755096436,1.6634800434112549,1.6628799438476562,1.6634199619293213,1.6634199619293213,0
2021-09-06 02:30:00+01:00,1.663450002670288,1.6639599800109863,1.6629999876022339,1.6635799407958984,1.6635799407958984,0
2021-09-06 02:35:00+01:00,1.6635799407958984,1.6640000343322754,1.6632000207901,1.6638400554656982,1.6638400554656982,0
2021-09-06 02:40:00+01:00,1.663849949836731,1.6639100313186646,1.6627299785614014,1.6631100177764893,1.6631100177764893,0
2021-09-06 02:45:00+01:00,1.6628899574279785,1.6633700132369995,1.6625399589538574,1.6631699800491333,1.6631699800491333,0
2021-09-06 02:50:00+01:00,1.6629999876022339,1.663409948348999,1.6627099514007568,1.6631900072097778,1.6631900072097778,0
2021-09-06 02:55:00+01:00,1.6631799936294556,1.6634299755096436,1.6627600193023682,1.6633000373840332,1.6633000373840332,0
2021-09-06 03:00:00+01:00,1.6633000373840332,1.6633100509643555,1.6621400117874146,1.6625299453735352,1.6625299453735352,0
2021-09-06 03:05:00+01:00,1.6625200510025024,1.662909984588623,1.6620299816131592,1.6628799438476562,1.6628799438476562,0
2021-09-06 03:10:00+01:00,1.6628600358963013,1.6629799604415894,1.6622600555419922,1.6626299619674683,1.6626299619674683,0
2021-09-06 03:15:00+01:00,1.6626299619674683,1.6629600524902344,1.6620899438858032,1.6627999544143677,1.6627999544143677,0
2021-09-06 03:20:00+01:00,1.6628999710083008,1.662909984588623,1.6622400283813477,1.6626800298690796,1.6626800298690796,0
2021-09-06 03:25:00+01:00,1.6626800298690796,1.6627000570297241,1.661679983139038,1.662310004234314,1.662310004234314,0
2021-09-06 03:30:00+01:00,1.6624399423599243,1.662660002708435,1.661870002746582,1.6625499725341797,1.6625499725341797,0
2021-09-06 03:35:00+01:00,1.6626399755477905,1.66280996799469,1.6621099710464478,1.662660002708435,1.662660002708435,0
2021-09-06 03:40:00+01:00,1.6626700162887573,1.663059949874878,1.661870002746582,1.6628799438476562,1.6628799438476562,0
2021-09-06 03:45:00+01:00,1.6628700494766235,1.6628999710083008,1.662269949913025,1.6626499891281128,1.6626499891281128,0
2021-09-06 03:50:00+01:00,1.6626499891281128,1.6627700328826904,1.6619600057601929,1.6623799800872803,1.6623799800872803,0
2021-09-06 03:55:00+01:00,1.6623799800872803,1.6624900102615356,1.6618200540542603,1.6623599529266357,1.6623599529266357,0
2021-09-06 04:00:00+01:00,1.662350058555603,1.6624300479888916,1.6617300510406494,1.6622999906539917,1.6622999906539917,0
